,CIK,Company Name,Form Type,Date Filed,File Name,File split,Landing page
602,1166691,COMCAST CORP,10-K,20180131,edgar/data/1166691/0001166691-18-000004.txt,edgar/data/1166691/0001166691-18-000004,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-18-000004-index.htm
925,1309056,TGI Solar Power Group Inc.,10-K,20180131,edgar/data/1309056/0001213900-18-001062.txt,edgar/data/1309056/0001213900-18-001062,https://www.sec.gov/Archives/edgar/data/1309056/0001213900-18-001062-index.htm
1232,1419556,"AFH Acquisition IX, Inc.",10-K,20180131,edgar/data/1419556/0001607062-18-000042.txt,edgar/data/1419556/0001607062-18-000042,https://www.sec.gov/Archives/edgar/data/1419556/0001607062-18-000042-index.htm
1365,1440024,"Roadrunner Transportation Systems, Inc.",10-K,20180131,edgar/data/1440024/0001440024-18-000010.txt,edgar/data/1440024/0001440024-18-000010,https://www.sec.gov/Archives/edgar/data/1440024/0001440024-18-000010-index.htm
2217,1639669,Electrum Special Acquisition Corp,10-K,20180131,edgar/data/1639669/0001144204-18-004785.txt,edgar/data/1639669/0001144204-18-004785,https://www.sec.gov/Archives/edgar/data/1639669/0001144204-18-004785-index.htm
2466,1692981,Arcom,10-K,20180131,edgar/data/1692981/0001692981-18-000004.txt,edgar/data/1692981/0001692981-18-000004,https://www.sec.gov/Archives/edgar/data/1692981/0001692981-18-000004-index.htm
3121,39368,FULLER H B CO,10-K,20180131,edgar/data/39368/0001437749-18-001406.txt,edgar/data/39368/0001437749-18-001406,https://www.sec.gov/Archives/edgar/data/39368/0001437749-18-001406-index.htm
3944,902739,"NBCUniversal Media, LLC",10-K,20180131,edgar/data/902739/0001166691-18-000004.txt,edgar/data/902739/0001166691-18-000004,https://www.sec.gov/Archives/edgar/data/902739/0001166691-18-000004-index.htm
3967,908937,SIRIUS XM HOLDINGS INC.,10-K,20180131,edgar/data/908937/0000908937-18-000014.txt,edgar/data/908937/0000908937-18-000014,https://www.sec.gov/Archives/edgar/data/908937/0000908937-18-000014-index.htm
635,1131096,ATHENAHEALTH INC,10-K,20180201,edgar/data/1131096/0001131096-18-000022.txt,edgar/data/1131096/0001131096-18-000022,https://www.sec.gov/Archives/edgar/data/1131096/0001131096-18-000022-index.htm
1296,1326801,Facebook Inc,10-K,20180201,edgar/data/1326801/0001326801-18-000009.txt,edgar/data/1326801/0001326801-18-000009,https://www.sec.gov/Archives/edgar/data/1326801/0001326801-18-000009-index.htm
2214,1477294,Sensata Technologies Holding N.V.,10-K,20180201,edgar/data/1477294/0001477294-18-000023.txt,edgar/data/1477294/0001477294-18-000023,https://www.sec.gov/Archives/edgar/data/1477294/0001477294-18-000023-index.htm
3115,1643953,Global Partner Acquisition Corp.,10-K,20180201,edgar/data/1643953/0001213900-18-001126.txt,edgar/data/1643953/0001213900-18-001126,https://www.sec.gov/Archives/edgar/data/1643953/0001213900-18-001126-index.htm
4480,755001,UNITIL CORP,10-K,20180201,edgar/data/755001/0001193125-18-028247.txt,edgar/data/755001/0001193125-18-028247,https://www.sec.gov/Archives/edgar/data/755001/0001193125-18-028247-index.htm
4552,773141,MDC HOLDINGS INC,10-K,20180201,edgar/data/773141/0001437749-18-001473.txt,edgar/data/773141/0001437749-18-001473,https://www.sec.gov/Archives/edgar/data/773141/0001437749-18-001473-index.htm
4760,830616,"SCI Engineered Materials, Inc.",10-K,20180201,edgar/data/830616/0001144204-18-005146.txt,edgar/data/830616/0001144204-18-005146,https://www.sec.gov/Archives/edgar/data/830616/0001144204-18-005146-index.htm
4865,845819,DALA PETROLEUM CORP.,10-K,20180201,edgar/data/845819/0001515971-18-000017.txt,edgar/data/845819/0001515971-18-000017,https://www.sec.gov/Archives/edgar/data/845819/0001515971-18-000017-index.htm
4946,875045,BIOGEN INC.,10-K,20180201,edgar/data/875045/0000875045-18-000005.txt,edgar/data/875045/0000875045-18-000005,https://www.sec.gov/Archives/edgar/data/875045/0000875045-18-000005-index.htm
66,1018724,AMAZON COM INC,10-K,20180202,edgar/data/1018724/0001018724-18-000005.txt,edgar/data/1018724/0001018724-18-000005,https://www.sec.gov/Archives/edgar/data/1018724/0001018724-18-000005-index.htm
160,1035267,INTUITIVE SURGICAL INC,10-K,20180202,edgar/data/1035267/0001035267-18-000013.txt,edgar/data/1035267/0001035267-18-000013,https://www.sec.gov/Archives/edgar/data/1035267/0001035267-18-000013-index.htm
450,1087022,ALR TECHNOLOGIES INC.,10-K,20180202,edgar/data/1087022/0001721868-18-000081.txt,edgar/data/1087022/0001721868-18-000081,https://www.sec.gov/Archives/edgar/data/1087022/0001721868-18-000081-index.htm
460,1090061,OMNOVA SOLUTIONS INC,10-K,20180202,edgar/data/1090061/0001090061-18-000010.txt,edgar/data/1090061/0001090061-18-000010,https://www.sec.gov/Archives/edgar/data/1090061/0001090061-18-000010-index.htm
462,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",10-K,20180202,edgar/data/1091667/0001091667-18-000025.txt,edgar/data/1091667/0001091667-18-000025,https://www.sec.gov/Archives/edgar/data/1091667/0001091667-18-000025-index.htm
1348,1294649,WALKER INNOVATION INC.,10-K,20180202,edgar/data/1294649/0001437749-18-001531.txt,edgar/data/1294649/0001437749-18-001531,https://www.sec.gov/Archives/edgar/data/1294649/0001437749-18-001531-index.htm
1949,1413488,MICROCHANNEL TECHNOLOGIES CORP,10-K,20180202,edgar/data/1413488/0001017386-18-000021.txt,edgar/data/1413488/0001017386-18-000021,https://www.sec.gov/Archives/edgar/data/1413488/0001017386-18-000021-index.htm
2716,1543418,Trilogy Metals Inc.,10-K,20180202,edgar/data/1543418/0001279569-18-000183.txt,edgar/data/1543418/0001279569-18-000183,https://www.sec.gov/Archives/edgar/data/1543418/0001279569-18-000183-index.htm
2938,1576778,"UBL Interactive,Inc.",10-K,20180202,edgar/data/1576778/0001576778-18-000006.txt,edgar/data/1576778/0001576778-18-000006,https://www.sec.gov/Archives/edgar/data/1576778/0001576778-18-000006-index.htm
359,1065088,EBAY INC,10-K,20180205,edgar/data/1065088/0001065088-18-000009.txt,edgar/data/1065088/0001065088-18-000009,https://www.sec.gov/Archives/edgar/data/1065088/0001065088-18-000009-index.htm
2235,1521332,Aptiv PLC,10-K,20180205,edgar/data/1521332/0001521332-18-000013.txt,edgar/data/1521332/0001521332-18-000013,https://www.sec.gov/Archives/edgar/data/1521332/0001521332-18-000013-index.htm
2917,1635581,8point3 Energy Partners LP,10-K,20180205,edgar/data/1635581/0001628280-18-001014.txt,edgar/data/1635581/0001628280-18-001014,https://www.sec.gov/Archives/edgar/data/1635581/0001628280-18-001014-index.htm
4062,702165,NORFOLK SOUTHERN CORP,10-K,20180205,edgar/data/702165/0000702165-18-000011.txt,edgar/data/702165/0000702165-18-000011,https://www.sec.gov/Archives/edgar/data/702165/0000702165-18-000011-index.htm
4405,815556,FASTENAL CO,10-K,20180205,edgar/data/815556/0000815556-18-000010.txt,edgar/data/815556/0000815556-18-000010,https://www.sec.gov/Archives/edgar/data/815556/0000815556-18-000010-index.htm
4771,911109,MOBILE MINI INC,10-K,20180205,edgar/data/911109/0001564590-18-001284.txt,edgar/data/911109/0001564590-18-001284,https://www.sec.gov/Archives/edgar/data/911109/0001564590-18-001284-index.htm
319,1069530,PAIN THERAPEUTICS INC,10-K,20180206,edgar/data/1069530/0001069530-18-000004.txt,edgar/data/1069530/0001069530-18-000004,https://www.sec.gov/Archives/edgar/data/1069530/0001069530-18-000004-index.htm
1580,1467858,General Motors Co,10-K,20180206,edgar/data/1467858/0001467858-18-000022.txt,edgar/data/1467858/0001467858-18-000022,https://www.sec.gov/Archives/edgar/data/1467858/0001467858-18-000022-index.htm
2436,1641991,"SPX FLOW, Inc.",10-K,20180206,edgar/data/1641991/0001641991-18-000004.txt,edgar/data/1641991/0001641991-18-000004,https://www.sec.gov/Archives/edgar/data/1641991/0001641991-18-000004-index.htm
2513,1652044,Alphabet Inc.,10-K,20180206,edgar/data/1652044/0001652044-18-000007.txt,edgar/data/1652044/0001652044-18-000007,https://www.sec.gov/Archives/edgar/data/1652044/0001652044-18-000007-index.htm
3543,7536,ARROW ELECTRONICS INC,10-K,20180206,edgar/data/7536/0001666359-18-000002.txt,edgar/data/7536/0001666359-18-000002,https://www.sec.gov/Archives/edgar/data/7536/0001666359-18-000002-index.htm
3582,7789,ASSOCIATED BANC-CORP,10-K,20180206,edgar/data/7789/0000007789-18-000013.txt,edgar/data/7789/0000007789-18-000013,https://www.sec.gov/Archives/edgar/data/7789/0000007789-18-000013-index.htm
3630,804269,"General Motors Financial Company, Inc.",10-K,20180206,edgar/data/804269/0000804269-18-000010.txt,edgar/data/804269/0000804269-18-000010,https://www.sec.gov/Archives/edgar/data/804269/0000804269-18-000010-index.htm
3752,842162,LEAR CORP,10-K,20180206,edgar/data/842162/0000842162-18-000007.txt,edgar/data/842162/0000842162-18-000007,https://www.sec.gov/Archives/edgar/data/842162/0000842162-18-000007-index.htm
4042,921082,HIGHWOODS PROPERTIES INC,10-K,20180206,edgar/data/921082/0000921082-18-000009.txt,edgar/data/921082/0000921082-18-000009,https://www.sec.gov/Archives/edgar/data/921082/0000921082-18-000009-index.htm
4082,936468,LOCKHEED MARTIN CORP,10-K,20180206,edgar/data/936468/0000936468-18-000009.txt,edgar/data/936468/0000936468-18-000009,https://www.sec.gov/Archives/edgar/data/936468/0000936468-18-000009-index.htm
4093,941713,HIGHWOODS REALTY LTD PARTNERSHIP,10-K,20180206,edgar/data/941713/0000921082-18-000009.txt,edgar/data/941713/0000921082-18-000009,https://www.sec.gov/Archives/edgar/data/941713/0000921082-18-000009-index.htm
208,1050446,MICROSTRATEGY INC,10-K,20180207,edgar/data/1050446/0001564590-18-001547.txt,edgar/data/1050446/0001564590-18-001547,https://www.sec.gov/Archives/edgar/data/1050446/0001564590-18-001547-index.htm
301,1070412,CNX Resources Corp,10-K,20180207,edgar/data/1070412/0001070412-18-000031.txt,edgar/data/1070412/0001070412-18-000031,https://www.sec.gov/Archives/edgar/data/1070412/0001070412-18-000031-index.htm
1377,1408075,GRAPHIC PACKAGING HOLDING CO,10-K,20180207,edgar/data/1408075/0001408075-18-000009.txt,edgar/data/1408075/0001408075-18-000009,https://www.sec.gov/Archives/edgar/data/1408075/0001408075-18-000009-index.htm
1691,1476150,Terreno Realty Corp,10-K,20180207,edgar/data/1476150/0001193125-18-034704.txt,edgar/data/1476150/0001193125-18-034704,https://www.sec.gov/Archives/edgar/data/1476150/0001193125-18-034704-index.htm
2162,1571949,"Intercontinental Exchange, Inc.",10-K,20180207,edgar/data/1571949/0001571949-18-000003.txt,edgar/data/1571949/0001571949-18-000003,https://www.sec.gov/Archives/edgar/data/1571949/0001571949-18-000003-index.htm
2334,1602065,Viper Energy Partners LP,10-K,20180207,edgar/data/1602065/0001602065-18-000006.txt,edgar/data/1602065/0001602065-18-000006,https://www.sec.gov/Archives/edgar/data/1602065/0001602065-18-000006-index.htm
2398,1610418,CNX Midstream Partners LP,10-K,20180207,edgar/data/1610418/0001610418-18-000010.txt,edgar/data/1610418/0001610418-18-000010,https://www.sec.gov/Archives/edgar/data/1610418/0001610418-18-000010-index.htm
2559,1633917,"PayPal Holdings, Inc.",10-K,20180207,edgar/data/1633917/0001633917-18-000029.txt,edgar/data/1633917/0001633917-18-000029,https://www.sec.gov/Archives/edgar/data/1633917/0001633917-18-000029-index.htm
2646,1652101,Andina Acquisition Corp. II,10-K,20180207,edgar/data/1652101/0001493152-18-001618.txt,edgar/data/1652101/0001493152-18-001618,https://www.sec.gov/Archives/edgar/data/1652101/0001493152-18-001618-index.htm
3287,215466,"Coeur Mining, Inc.",10-K,20180207,edgar/data/215466/0000215466-18-000038.txt,edgar/data/215466/0000215466-18-000038,https://www.sec.gov/Archives/edgar/data/215466/0000215466-18-000038-index.htm
3298,25232,COUSINS PROPERTIES INC,10-K,20180207,edgar/data/25232/0000025232-18-000007.txt,edgar/data/25232/0000025232-18-000007,https://www.sec.gov/Archives/edgar/data/25232/0000025232-18-000007-index.htm
3310,277948,CSX CORP,10-K,20180207,edgar/data/277948/0000277948-18-000009.txt,edgar/data/277948/0000277948-18-000009,https://www.sec.gov/Archives/edgar/data/277948/0000277948-18-000009-index.htm
3463,39263,"CULLEN/FROST BANKERS, INC.",10-K,20180207,edgar/data/39263/0000039263-18-000016.txt,edgar/data/39263/0000039263-18-000016,https://www.sec.gov/Archives/edgar/data/39263/0000039263-18-000016-index.htm
3596,717605,HEXCEL CORP /DE/,10-K,20180207,edgar/data/717605/0001564590-18-001551.txt,edgar/data/717605/0001564590-18-001551,https://www.sec.gov/Archives/edgar/data/717605/0001564590-18-001551-index.htm
3707,7623,ARTS WAY MANUFACTURING CO INC,10-K,20180207,edgar/data/7623/0001437749-18-001906.txt,edgar/data/7623/0001437749-18-001906,https://www.sec.gov/Archives/edgar/data/7623/0001437749-18-001906-index.htm
3870,816284,CELGENE CORP /DE/,10-K,20180207,edgar/data/816284/0000816284-18-000005.txt,edgar/data/816284/0000816284-18-000005,https://www.sec.gov/Archives/edgar/data/816284/0000816284-18-000005-index.htm
3880,822416,PULTEGROUP INC/MI/,10-K,20180207,edgar/data/822416/0000822416-18-000009.txt,edgar/data/822416/0000822416-18-000009,https://www.sec.gov/Archives/edgar/data/822416/0000822416-18-000009-index.htm
4388,92380,SOUTHWEST AIRLINES CO,10-K,20180207,edgar/data/92380/0000092380-18-000031.txt,edgar/data/92380/0000092380-18-000031,https://www.sec.gov/Archives/edgar/data/92380/0000092380-18-000031-index.htm
4462,94845,LEVI STRAUSS & CO,10-K,20180207,edgar/data/94845/0000094845-18-000013.txt,edgar/data/94845/0000094845-18-000013,https://www.sec.gov/Archives/edgar/data/94845/0000094845-18-000013-index.htm
620,1037390,"GRIFFIN INDUSTRIAL REALTY, INC.",10-K,20180208,edgar/data/1037390/0001558370-18-000519.txt,edgar/data/1037390/0001558370-18-000519,https://www.sec.gov/Archives/edgar/data/1037390/0001558370-18-000519-index.htm
828,1058090,CHIPOTLE MEXICAN GRILL INC,10-K,20180208,edgar/data/1058090/0001058090-18-000018.txt,edgar/data/1058090/0001058090-18-000018,https://www.sec.gov/Archives/edgar/data/1058090/0001058090-18-000018-index.htm
967,1091907,WORLD WRESTLING ENTERTAINMENTINC,10-K,20180208,edgar/data/1091907/0001091907-18-000008.txt,edgar/data/1091907/0001091907-18-000008,https://www.sec.gov/Archives/edgar/data/1091907/0001091907-18-000008-index.htm
1204,1125376,"ENSIGN GROUP, INC",10-K,20180208,edgar/data/1125376/0001125376-18-000028.txt,edgar/data/1125376/0001125376-18-000028,https://www.sec.gov/Archives/edgar/data/1125376/0001125376-18-000028-index.htm
1792,1283699,"T-Mobile US, Inc.",10-K,20180208,edgar/data/1283699/0001283699-18-000011.txt,edgar/data/1283699/0001283699-18-000011,https://www.sec.gov/Archives/edgar/data/1283699/0001283699-18-000011-index.htm
1818,1289850,"NeuroMetrix, Inc.",10-K,20180208,edgar/data/1289850/0001628280-18-001282.txt,edgar/data/1289850/0001628280-18-001282,https://www.sec.gov/Archives/edgar/data/1289850/0001628280-18-001282-index.htm
2539,1391127,"Limelight Networks, Inc.",10-K,20180208,edgar/data/1391127/0001391127-18-000016.txt,edgar/data/1391127/0001391127-18-000016,https://www.sec.gov/Archives/edgar/data/1391127/0001391127-18-000016-index.htm
3003,1487052,"LegacyTexas Financial Group, Inc.",10-K,20180208,edgar/data/1487052/0001487052-18-000014.txt,edgar/data/1487052/0001487052-18-000014,https://www.sec.gov/Archives/edgar/data/1487052/0001487052-18-000014-index.htm
3031,1492633,Nielsen Holdings plc,10-K,20180208,edgar/data/1492633/0001564590-18-001617.txt,edgar/data/1492633/0001564590-18-001617,https://www.sec.gov/Archives/edgar/data/1492633/0001564590-18-001617-index.htm
3331,1544400,American Oil & Gas Inc.,10-K,20180208,edgar/data/1544400/0001165527-18-000021.txt,edgar/data/1544400/0001165527-18-000021,https://www.sec.gov/Archives/edgar/data/1544400/0001165527-18-000021-index.htm
4014,1637242,STRONG SOLUTIONS INC.,10-K,20180208,edgar/data/1637242/0001607062-18-000051.txt,edgar/data/1637242/0001607062-18-000051,https://www.sec.gov/Archives/edgar/data/1637242/0001607062-18-000051-index.htm
5026,310764,STRYKER CORP,10-K,20180208,edgar/data/310764/0000310764-18-000031.txt,edgar/data/310764/0000310764-18-000031,https://www.sec.gov/Archives/edgar/data/310764/0000310764-18-000031-index.htm
5185,37996,FORD MOTOR CO,10-K,20180208,edgar/data/37996/0000037996-18-000015.txt,edgar/data/37996/0000037996-18-000015,https://www.sec.gov/Archives/edgar/data/37996/0000037996-18-000015-index.htm
5188,38009,FORD MOTOR CREDIT CO LLC,10-K,20180208,edgar/data/38009/0000038009-18-000030.txt,edgar/data/38009/0000038009-18-000030,https://www.sec.gov/Archives/edgar/data/38009/0000038009-18-000030-index.htm
5206,42582,GOODYEAR TIRE & RUBBER CO /OH/,10-K,20180208,edgar/data/42582/0000950123-18-001052.txt,edgar/data/42582/0000950123-18-001052,https://www.sec.gov/Archives/edgar/data/42582/0000950123-18-001052-index.htm
5253,55785,KIMBERLY CLARK CORP,10-K,20180208,edgar/data/55785/0000055785-18-000014.txt,edgar/data/55785/0000055785-18-000014,https://www.sec.gov/Archives/edgar/data/55785/0000055785-18-000014-index.htm
5272,62996,MASCO CORP /DE/,10-K,20180208,edgar/data/62996/0000062996-18-000015.txt,edgar/data/62996/0000062996-18-000015,https://www.sec.gov/Archives/edgar/data/62996/0000062996-18-000015-index.htm
5280,64996,MERCURY GENERAL CORP,10-K,20180208,edgar/data/64996/0000064996-18-000010.txt,edgar/data/64996/0000064996-18-000010,https://www.sec.gov/Archives/edgar/data/64996/0000064996-18-000010-index.htm
5286,65759,MICROPAC INDUSTRIES INC,10-K,20180208,edgar/data/65759/0001010549-18-000050.txt,edgar/data/65759/0001010549-18-000050,https://www.sec.gov/Archives/edgar/data/65759/0001010549-18-000050-index.htm
5289,66740,3M CO,10-K,20180208,edgar/data/66740/0001558370-18-000535.txt,edgar/data/66740/0001558370-18-000535,https://www.sec.gov/Archives/edgar/data/66740/0001558370-18-000535-index.htm
5773,820081,CAMBREX CORP,10-K,20180208,edgar/data/820081/0001437749-18-001987.txt,edgar/data/820081/0001437749-18-001987,https://www.sec.gov/Archives/edgar/data/820081/0001437749-18-001987-index.htm
5812,829323,"Inuvo, Inc.",10-K,20180208,edgar/data/829323/0000829323-18-000008.txt,edgar/data/829323/0000829323-18-000008,https://www.sec.gov/Archives/edgar/data/829323/0000829323-18-000008-index.htm
6018,866609,ION GEOPHYSICAL CORP,10-K,20180208,edgar/data/866609/0000866609-18-000006.txt,edgar/data/866609/0000866609-18-000006,https://www.sec.gov/Archives/edgar/data/866609/0000866609-18-000006-index.htm
6037,872589,REGENERON PHARMACEUTICALS INC,10-K,20180208,edgar/data/872589/0001532176-18-000013.txt,edgar/data/872589/0001532176-18-000013,https://www.sec.gov/Archives/edgar/data/872589/0001532176-18-000013-index.htm
